## [BeGaze]
## Converted from:	C:\Program Files\SMI\Experiment Suite 360\Experiment Center 2\Results\cogaid_rapidRead_1_8\P06-eye_data.idf
## Date:	28.03.2013 15:01:04
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	816
## Reversed:	none
## [Run]
## Subject:	P06
## Description:	Run1
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;105)
## Calibration Point 2:	Position(1512;262)
## Calibration Point 3:	Position(1260;945)
## Calibration Point 4:	Position(167;787)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
1450275026	SMP	1	590.70	644.96	590.70	644.96	
1450283389	SMP	1	619.11	626.07	619.11	626.07	
1450291787	SMP	1	626.07	628.94	626.07	628.94	
1450300167	SMP	1	648.41	626.88	648.41	626.88	
1450308378	SMP	1	645.63	622.85	645.63	622.85	
1450316761	SMP	1	602.63	633.74	602.63	633.74	
1450325164	SMP	1	604.64	644.09	604.64	644.09	
1450333382	SMP	1	604.81	645.95	604.81	645.95	
1450341753	SMP	1	612.95	656.11	612.95	656.11	
1450350158	SMP	1	617.61	661.23	617.61	661.23	
1450358482	SMP	1	600.65	667.85	600.65	667.85	
1450366814	SMP	1	613.84	680.98	613.84	680.98	
1450375159	SMP	1	623.66	691.05	623.66	691.05	
1450383509	SMP	1	662.64	653.13	662.64	653.13	
1450391874	SMP	1	610.97	669.01	610.97	669.01	
1450400129	SMP	1	622.65	666.05	622.65	666.05	
1450408536	SMP	1	621.87	542.79	621.87	542.79	
1450416878	SMP	1	628.92	540.03	628.92	540.03	
1450425274	SMP	1	635.83	535.49	635.83	535.49	
1450433504	SMP	1	644.93	538.96	644.93	538.96	
1450441835	SMP	1	640.01	549.16	640.01	549.16	
1450450265	SMP	1	634.21	547.29	634.21	547.29	
1450458499	SMP	1	647.85	553.39	647.85	553.39	
1450466860	SMP	1	647.97	556.90	647.97	556.90	
1450475272	SMP	1	645.58	553.83	645.58	553.83	
1450483633	SMP	1	648.07	556.32	648.07	556.32	
1450491880	SMP	1	649.31	553.93	649.31	553.93	
1450500274	SMP	1	650.23	554.99	650.23	554.99	
1450508627	SMP	1	651.44	552.63	651.44	552.63	
1450516999	SMP	1	652.40	555.21	652.40	555.21	
1450525272	SMP	1	652.31	558.62	652.31	558.62	
1450533670	SMP	1	650.57	557.93	650.57	557.93	
1450541987	SMP	1	652.89	556.68	652.89	556.68	
1450550408	SMP	1	651.69	557.48	651.69	557.48	
1450558628	SMP	1	649.71	561.30	649.71	561.30	
1450567008	SMP	1	648.30	559.59	648.30	559.59	
1450575403	SMP	1	648.83	559.18	648.83	559.18	
1450583747	SMP	1	650.27	554.27	650.27	554.27	
1450591995	SMP	1	651.14	554.08	651.14	554.08	
1450600409	SMP	1	653.37	557.18	653.37	557.18	
1450608814	SMP	1	651.53	563.37	651.53	563.37	
1450617030	SMP	1	648.96	561.21	648.96	561.21	
1450625376	SMP	1	648.82	559.80	648.82	559.80	
1450633747	SMP	1	647.95	564.60	647.95	564.60	
1450642132	SMP	1	651.05	565.15	651.05	565.15	
1450650380	SMP	1	650.12	559.44	650.12	559.44	
1450658818	SMP	1	651.34	556.73	651.34	556.73	
1450667141	SMP	1	651.47	560.58	651.47	560.58	
1450675524	SMP	1	651.25	560.61	651.25	560.61	
1450683741	SMP	1	651.11	559.58	651.11	559.58	
1450692156	SMP	1	647.65	560.99	647.65	560.99	
1450700505	SMP	1	646.31	558.49	646.31	558.49	
1450708914	SMP	1	648.11	558.50	648.11	558.50	
1450717147	SMP	1	649.76	558.58	649.76	558.58	
1450725525	SMP	1	650.61	560.02	650.61	560.02	
1450733901	SMP	1	649.16	560.15	649.16	560.15	
1450742138	SMP	1	651.82	560.13	651.82	560.13	
1450750505	SMP	1	652.07	560.56	652.07	560.56	
1450758895	SMP	1	653.28	561.64	653.28	561.64	
1450767265	SMP	1	654.08	560.91	654.08	560.91	
1450775517	SMP	1	653.45	563.97	653.45	563.97	
1450783894	SMP	1	654.27	565.20	654.27	565.20	
1450792243	SMP	1	653.52	563.37	653.52	563.37	
1450800629	SMP	1	651.91	563.47	651.91	563.47	
1450808888	SMP	1	650.74	564.16	650.74	564.16	
1450817234	SMP	1	546.01	652.98	546.01	652.98	
1450825636	SMP	1	537.13	579.04	537.13	579.04	
1450833984	SMP	1	524.91	607.97	524.91	607.97	
1450842243	SMP	1	523.39	606.63	523.39	606.63	
1450850633	SMP	1	521.86	618.17	521.86	618.17	
1450859000	SMP	1	513.48	619.28	513.48	619.28	
1450867240	SMP	1	510.27	616.84	510.27	616.84	
1450875617	SMP	1	504.01	622.24	504.01	622.24	
1450884040	SMP	1	504.90	622.90	504.90	622.90	
1450892370	SMP	1	511.22	621.62	511.22	621.62	
1450900646	SMP	1	512.64	621.35	512.64	621.35	
1450908964	SMP	1	510.62	619.12	510.62	619.12	
1450917367	SMP	1	511.95	620.17	511.95	620.17	
1450925932	SMP	1	512.32	620.30	512.32	620.30	
1450934028	SMP	1	512.24	620.22	512.24	620.22	
1450942389	SMP	1	513.84	620.39	513.84	620.39	
1450950756	SMP	1	514.52	621.04	514.52	621.04	
1450959139	SMP	1	512.38	621.65	512.38	621.65	
1450967404	SMP	1	515.23	621.18	515.23	621.18	
1450975767	SMP	1	514.74	621.98	514.74	621.98	
1450984095	SMP	1	515.72	621.73	515.72	621.73	
1450992495	SMP	1	515.92	622.68	515.92	622.68	
1451000742	SMP	1	516.46	623.68	516.46	623.68	
1451009145	SMP	1	516.99	624.43	516.99	624.43	
1451017492	SMP	1	515.26	623.40	515.26	623.40	
1451025761	SMP	1	515.61	622.11	515.61	622.11	
1451034130	SMP	1	514.83	622.38	514.83	622.38	
1451042535	SMP	1	515.34	622.92	515.34	622.92	
1451050894	SMP	1	515.30	623.67	515.30	623.67	
1451059065	SMP	1	514.19	626.04	514.19	626.04	
1451067508	SMP	1	514.31	625.98	514.31	625.98	
1451075867	SMP	1	516.03	625.61	516.03	625.61	
1451084238	SMP	1	515.08	622.66	515.08	622.66	
1451092521	SMP	1	515.76	622.80	515.76	622.80	
1451100903	SMP	1	513.91	624.44	513.91	624.44	
1451109216	SMP	1	511.16	627.94	511.16	627.94	
1451117624	SMP	1	510.51	624.67	510.51	624.67	
1451125891	SMP	1	512.08	622.83	512.08	622.83	
1451134212	SMP	1	507.46	626.84	507.46	626.84	
1451142584	SMP	1	509.17	623.45	509.17	623.45	
1451150863	SMP	1	509.31	622.26	509.31	622.26	
1451159256	SMP	1	507.97	620.03	507.97	620.03	
1451167644	SMP	1	514.26	620.93	514.26	620.93	
1451176017	SMP	1	512.30	622.63	512.30	622.63	
1451184243	SMP	1	524.11	622.82	524.11	622.82	
1451192630	SMP	1	512.69	628.39	512.69	628.39	
1451201001	SMP	1	513.01	625.81	513.01	625.81	
1451209342	SMP	1	521.14	628.77	521.14	628.77	
1451217634	SMP	1	520.04	627.21	520.04	627.21	
1451226010	SMP	1	522.94	629.84	522.94	629.84	
1451234345	SMP	1	522.35	632.18	522.35	632.18	
1451242735	SMP	1	519.38	629.32	519.38	629.32	
1451251006	SMP	1	527.35	630.56	527.35	630.56	
1451259363	SMP	1	515.49	633.99	515.49	633.99	
1451267854	SMP	1	520.22	631.13	520.22	631.13	
1451276005	SMP	1	522.82	634.21	522.82	634.21	
1451284415	SMP	1	523.26	633.52	523.26	633.52	
1451292738	SMP	1	524.36	626.15	524.36	626.15	
1451301145	SMP	1	524.69	618.50	524.69	618.50	
1451309367	SMP	1	523.10	620.51	523.10	620.51	
1451317694	SMP	1	521.01	618.82	521.01	618.82	
1451326086	SMP	1	522.70	611.14	522.70	611.14	
1451334529	SMP	1	524.56	608.06	524.56	608.06	
1451342740	SMP	1	520.90	606.43	520.90	606.43	
1451351141	SMP	1	521.80	606.32	521.80	606.32	
1451359688	SMP	1	522.22	604.63	522.22	604.63	
1451367910	SMP	1	521.21	604.90	521.21	604.90	
1451376100	SMP	1	518.74	606.79	518.74	606.79	
1451384482	SMP	1	517.73	603.14	517.73	603.14	
1451392860	SMP	1	516.94	603.04	516.94	603.04	
1451401263	SMP	1	517.33	603.55	517.33	603.55	
1451409529	SMP	1	520.33	599.04	520.33	599.04	
1451417932	SMP	1	521.13	600.53	521.13	600.53	
1451426257	SMP	1	520.54	603.83	520.54	603.83	
1451434491	SMP	1	520.67	600.73	520.67	600.73	
1451442860	SMP	1	519.73	605.38	519.73	605.38	
1451451259	SMP	1	515.13	601.67	515.13	601.67	
1451459607	SMP	1	517.49	599.92	517.49	599.92	
1451467938	SMP	1	518.12	600.80	518.12	600.80	
1451476253	SMP	1	519.56	599.03	519.56	599.03	
1451484596	SMP	1	518.95	598.64	518.95	598.64	
1451493019	SMP	1	515.77	599.07	515.77	599.07	
1451501242	SMP	1	514.11	604.43	514.11	604.43	
1451509605	SMP	1	507.22	603.89	507.22	603.89	
1451518018	SMP	1	514.75	597.52	514.75	597.52	
1451526363	SMP	1	513.27	601.15	513.27	601.15	
1451534637	SMP	1	518.06	598.15	518.06	598.15	
1451542934	SMP	1	516.25	600.82	516.25	600.82	
1451551390	SMP	1	513.75	603.07	513.75	603.07	
1451559586	SMP	1	514.35	605.07	514.35	605.07	
1451568028	SMP	1	509.15	602.38	509.15	602.38	
1451576378	SMP	1	508.11	603.68	508.11	603.68	
1451584733	SMP	1	517.41	603.22	517.41	603.22	
1451592974	SMP	1	518.81	598.39	518.81	598.39	
1451601368	SMP	1	519.76	599.81	519.76	599.81	
1451609751	SMP	1	515.93	603.25	515.93	603.25	
1451618117	SMP	1	514.53	597.17	514.53	597.17	
1451626319	SMP	1	510.89	600.76	510.89	600.76	
1451634715	SMP	1	512.52	598.69	512.52	598.69	
1451643100	SMP	1	513.45	599.03	513.45	599.03	
1451651521	SMP	1	513.04	600.31	513.04	600.31	
1451659764	SMP	1	514.10	600.09	514.10	600.09	
1451668076	SMP	1	518.65	597.25	518.65	597.25	
1451676498	SMP	1	505.73	601.05	505.73	601.05	
1451684770	SMP	1	506.29	601.92	506.29	601.92	
1451693074	SMP	1	512.78	599.78	512.78	599.78	
1451701507	SMP	1	514.52	597.10	514.52	597.10	
1451709817	SMP	1	509.23	602.40	509.23	602.40	
1451718125	SMP	1	518.26	596.94	518.26	596.94	
1451726495	SMP	1	513.71	601.96	513.71	601.96	
1451734870	SMP	1	507.25	598.05	507.25	598.05	
1451743223	SMP	1	513.35	598.28	513.35	598.28	
1451751488	SMP	1	520.88	597.17	520.88	597.17	
1451759874	SMP	1	516.36	597.03	516.36	597.03	
1451768257	SMP	1	507.03	601.28	507.03	601.28	
1451776629	SMP	1	509.91	602.52	509.91	602.52	
1451784862	SMP	1	513.00	599.15	513.00	599.15	
1451793228	SMP	1	517.15	641.37	517.15	641.37	
1451801630	SMP	1	538.66	666.17	538.66	666.17	
1451810010	SMP	1	653.78	599.52	653.78	599.52	
1451818205	SMP	1	658.80	594.65	658.80	594.65	
1451826626	SMP	1	659.07	598.81	659.07	598.81	
1451834924	SMP	1	662.60	581.25	662.60	581.25	
1451843261	SMP	1	663.74	562.36	663.74	562.36	
1451851624	SMP	1	661.73	573.31	661.73	573.31	
1451859947	SMP	1	657.98	573.42	657.98	573.42	
1451868350	SMP	1	655.42	568.97	655.42	568.97	
1451876605	SMP	1	656.08	564.70	656.08	564.70	
1451884971	SMP	1	656.40	563.37	656.40	563.37	
1451893391	SMP	1	655.47	563.37	655.47	563.37	
1451901799	SMP	1	651.10	558.91	651.10	558.91	
1451909985	SMP	1	650.66	558.46	650.66	558.46	
1451918319	SMP	1	654.84	552.31	654.84	552.31	
1451926732	SMP	1	648.44	554.46	648.44	554.46	
1451935106	SMP	1	646.63	555.50	646.63	555.50	
1451943314	SMP	1	645.80	556.11	645.80	556.11	
1451951745	SMP	1	646.55	553.18	646.55	553.18	
1451960096	SMP	1	647.62	552.74	647.62	552.74	
1451968362	SMP	1	644.99	551.50	644.99	551.50	
1451976752	SMP	1	646.81	548.55	646.81	548.55	
1451985078	SMP	1	646.88	547.67	646.88	547.67	
1451993472	SMP	1	646.24	550.01	646.24	550.01	
1452001781	SMP	1	645.67	548.93	645.67	548.93	
1452010098	SMP	1	642.98	549.45	642.98	549.45	
1452018470	SMP	1	643.13	549.49	643.13	549.49	
1452026863	SMP	1	642.29	550.75	642.29	550.75	
1452035096	SMP	1	645.70	551.53	645.70	551.53	
1452043465	SMP	1	639.99	550.23	639.99	550.23	
1452051895	SMP	1	637.00	549.56	637.00	549.56	
1452060224	SMP	1	641.51	549.08	641.51	549.08	
1452068453	SMP	1	640.25	550.10	640.25	550.10	
1452076862	SMP	1	641.69	552.65	641.69	552.65	
1452085268	SMP	1	640.10	548.39	640.10	548.39	
1452093727	SMP	1	641.03	548.92	641.03	548.92	
1452101878	SMP	1	638.28	537.35	638.28	537.35	
1452110224	SMP	1	638.42	545.92	638.42	545.92	
1452118579	SMP	1	641.69	542.74	641.69	542.74	
1452126865	SMP	1	637.90	541.61	637.90	541.61	
1452135261	SMP	1	639.21	544.03	639.21	544.03	
1452143588	SMP	1	638.32	541.58	638.32	541.58	
1452152001	SMP	1	637.35	542.51	637.35	542.51	
1452160243	SMP	1	635.37	546.44	635.37	546.44	
1452168608	SMP	1	633.00	548.88	633.00	548.88	
1452176998	SMP	1	629.88	540.90	629.88	540.90	
1452185364	SMP	1	629.54	541.57	629.54	541.57	
1452193597	SMP	1	631.77	548.56	631.77	548.56	
1452201969	SMP	1	635.38	548.42	635.38	548.42	
1452210357	SMP	1	628.66	545.87	628.66	545.87	
1452218711	SMP	1	635.07	555.64	635.07	555.64	
1452226996	SMP	1	632.15	543.05	632.15	543.05	
1452235328	SMP	1	626.38	554.13	626.38	554.13	
1452243781	SMP	1	632.90	553.25	632.90	553.25	
1452251975	SMP	1	638.88	560.00	638.88	560.00	
1452260345	SMP	1	629.51	556.10	629.51	556.10	
1452268787	SMP	1	630.76	557.30	630.76	557.30	
1452277141	SMP	1	641.77	557.45	641.77	557.45	
1452285355	SMP	1	634.35	556.84	634.35	556.84	
1452293772	SMP	1	634.21	547.16	634.21	547.16	
1452302129	SMP	1	633.63	553.13	633.63	553.13	
1452310453	SMP	1	623.14	556.41	623.14	556.41	
1452318741	SMP	1	629.75	551.43	629.75	551.43	
1452327106	SMP	1	633.63	555.45	633.63	555.45	
1452335470	SMP	1	632.76	559.40	632.76	559.40	
1452343829	SMP	1	626.60	556.91	626.60	556.91	
1452352132	SMP	1	620.93	555.30	620.93	555.30	
1452360463	SMP	1	623.17	554.23	623.17	554.23	
1452368872	SMP	1	627.03	552.34	627.03	552.34	
1452377108	SMP	1	620.46	555.92	620.46	555.92	
1452385463	SMP	1	625.45	557.05	625.45	557.05	
1452393835	SMP	1	621.66	558.31	621.66	558.31	
1452402266	SMP	1	619.65	562.64	619.65	562.64	
1452410504	SMP	1	625.90	550.68	625.90	550.68	
1452418861	SMP	1	621.80	559.67	621.80	559.67	
1452427237	SMP	1	621.21	554.39	621.21	554.39	
1452435599	SMP	1	619.86	553.40	619.86	553.40	
1452443844	SMP	1	618.29	558.71	618.29	558.71	
1452452267	SMP	1	623.86	558.97	623.86	558.97	
1452460592	SMP	1	617.44	557.30	617.44	557.30	
1452468927	SMP	1	619.57	557.77	619.57	557.77	
1452477243	SMP	1	617.55	557.87	617.55	557.87	
1452485623	SMP	1	616.59	557.35	616.59	557.35	
1452493953	SMP	1	618.52	554.16	618.52	554.16	
1452502342	SMP	1	606.04	556.98	606.04	556.98	
1452510594	SMP	1	619.21	554.45	619.21	554.45	
1452518920	SMP	1	623.13	548.92	623.13	548.92	
1452527345	SMP	1	618.30	560.73	618.30	560.73	
1452535637	SMP	1	618.03	558.96	618.03	558.96	
1452543952	SMP	1	609.17	554.89	609.17	554.89	
1452552375	SMP	1	629.97	546.74	629.97	546.74	
1452560707	SMP	1	627.91	552.44	627.91	552.44	
1452568958	SMP	1	629.05	552.51	629.05	552.51	
1452577367	SMP	1	633.52	551.72	633.52	551.72	
1452585720	SMP	1	629.86	552.12	629.86	552.12	
1452594084	SMP	1	629.73	550.13	629.73	550.13	
1452602338	SMP	1	633.99	548.53	633.99	548.53	
1452610720	SMP	1	625.59	548.94	625.59	548.94	
1452619051	SMP	1	640.18	547.40	640.18	547.40	
1452627464	SMP	1	642.18	530.82	642.18	530.82	
1452635667	SMP	1	648.89	498.03	648.89	498.03	
1452644122	SMP	1	646.94	527.64	646.94	527.64	
1452652500	SMP	1	643.54	536.75	643.54	536.75	
1452660723	SMP	1	650.51	523.43	650.51	523.43	
1452669042	SMP	1	643.93	530.64	643.93	530.64	
1452677497	SMP	1	647.42	527.21	647.42	527.21	
1452685818	SMP	1	648.91	525.87	648.91	525.87	
1452694101	SMP	1	655.59	525.26	655.59	525.26	
1452702494	SMP	1	656.92	523.79	656.92	523.79	
1452710810	SMP	1	657.58	519.41	657.58	519.41	
1452719231	SMP	1	658.54	528.56	658.54	528.56	
1452727479	SMP	1	649.60	529.16	649.60	529.16	
1452735862	SMP	1	649.70	530.83	649.70	530.83	
1452744204	SMP	1	657.21	533.87	657.21	533.87	
1452752592	SMP	1	657.32	536.89	657.32	536.89	
1452760834	SMP	1	656.60	539.12	656.60	539.12	
1452769222	SMP	1	659.31	537.02	659.31	537.02	
1452777613	SMP	1	663.67	539.02	663.67	539.02	
1452785849	SMP	1	658.95	538.92	658.95	538.92	
1452794206	SMP	1	657.23	538.63	657.23	538.63	
1452802634	SMP	1	658.05	535.94	658.05	535.94	
1452810961	SMP	1	651.90	536.72	651.90	536.72	
1452819241	SMP	1	657.81	526.79	657.81	526.79	
1452827582	SMP	1	661.87	525.20	661.87	525.20	
1452835953	SMP	1	660.77	512.57	660.77	512.57	
1452844330	SMP	1	661.53	542.45	661.53	542.45	
1452852631	SMP	1	658.06	526.88	658.06	526.88	
1452860991	SMP	1	644.39	530.70	644.39	530.70	
1452869339	SMP	1	653.76	526.31	653.76	526.31	
1452877942	SMP	1	655.15	529.85	655.15	529.85	
1452885975	SMP	1	655.52	527.25	655.52	527.25	
1452894370	SMP	1	655.66	515.76	655.66	515.76	
1452902718	SMP	1	658.15	522.25	658.15	522.25	
1452911044	SMP	1	657.44	518.76	657.44	518.76	
1452919291	SMP	1	649.07	527.26	649.07	527.26	
1452927822	SMP	1	656.41	510.24	656.41	510.24	
1452936097	SMP	1	646.61	517.86	646.61	517.86	
1452944309	SMP	1	653.25	522.49	653.25	522.49	
1452952730	SMP	1	659.30	509.53	659.30	509.53	
1452961131	SMP	1	642.94	523.54	642.94	523.54	
1452969469	SMP	1	653.18	540.04	653.18	540.04	
1452977775	SMP	1	662.39	517.48	662.39	517.48	
1452986109	SMP	1	643.13	532.60	643.13	532.60	
1452994454	SMP	1	649.28	525.82	649.28	525.82	
1453002846	SMP	1	658.68	529.11	658.68	529.11	
1453011068	SMP	1	659.59	510.68	659.59	510.68	
1453019451	SMP	1	636.65	531.69	636.65	531.69	
1453027883	SMP	1	699.73	524.31	699.73	524.31	
1453036205	SMP	1	824.77	510.54	824.77	510.54	
1453044489	SMP	1	881.37	247.60	881.37	247.60	
1453052868	SMP	1	1004.17	438.98	1004.17	438.98	
1453061213	SMP	1	1006.48	418.93	1006.48	418.93	
1453069452	SMP	1	951.68	359.75	951.68	359.75	
1453077934	SMP	1	1001.09	360.83	1001.09	360.83	
1453086180	SMP	1	1004.22	363.75	1004.22	363.75	
1453094575	SMP	1	996.71	364.66	996.71	364.66	
1453102828	SMP	1	970.34	382.05	970.34	382.05	
1453111222	SMP	1	972.33	363.64	972.33	363.64	
1453119609	SMP	1	989.25	364.70	989.25	364.70	
1453127946	SMP	1	999.92	378.94	999.92	378.94	
1453136205	SMP	1	971.01	358.25	971.01	358.25	
1453144538	SMP	1	981.38	373.21	981.38	373.21	
1453152970	SMP	1	1001.53	367.91	1001.53	367.91	
1453161327	SMP	1	1002.25	366.09	1002.25	366.09	
1453169624	SMP	1	985.63	374.64	985.63	374.64	
1453177971	SMP	1	965.81	363.88	965.81	363.88	
1453186347	SMP	1	997.49	374.19	997.49	374.19	
1453194573	SMP	1	985.18	389.31	985.18	389.31	
1453203001	SMP	1	996.51	388.69	996.51	388.69	
1453211337	SMP	1	1002.76	384.30	1002.76	384.30	
1453219680	SMP	1	985.21	387.11	985.21	387.11	
1453227936	SMP	1	1005.23	389.65	1005.23	389.65	
1453236338	SMP	1	996.28	372.85	996.28	372.85	
1453244780	SMP	1	999.71	384.27	999.71	384.27	
1453253103	SMP	1	969.92	387.32	969.92	387.32	
1453261332	SMP	1	978.32	366.83	978.32	366.83	
