## [BeGaze]
## Converted from:	C:\Program Files\SMI\Experiment Suite 360\Experiment Center 2\Results\cogaid_rapidRead_1_8\P06-eye_data.idf
## Date:	28.03.2013 15:01:04
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1935
## Reversed:	none
## [Run]
## Subject:	P06
## Description:	Run1
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;105)
## Calibration Point 2:	Position(1512;262)
## Calibration Point 3:	Position(1260;945)
## Calibration Point 4:	Position(167;787)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
1512971693	SMP	1	705.92	254.89	705.92	254.89	
1512980203	SMP	1	701.89	265.85	701.89	265.85	
1512988448	SMP	1	705.42	231.12	705.42	231.12	
1512997662	SMP	1	705.74	246.40	705.74	246.40	
1513005054	SMP	1	702.48	226.13	702.48	226.13	
1513013316	SMP	1	696.35	273.24	696.35	273.24	
1513021816	SMP	1	701.97	224.21	701.97	224.21	
1513030457	SMP	1	699.07	187.81	699.07	187.81	
1513038430	SMP	1	697.36	210.06	697.36	210.06	
1513046908	SMP	1	697.94	234.70	697.94	234.70	
1513055230	SMP	1	694.44	228.25	694.44	228.25	
1513063403	SMP	1	692.38	261.44	692.38	261.44	
1513071920	SMP	1	694.34	286.17	694.34	286.17	
1513080191	SMP	1	693.12	267.09	693.12	267.09	
1513088428	SMP	1	690.06	264.81	690.06	264.81	
1513096789	SMP	1	691.99	247.86	691.99	247.86	
1513105174	SMP	1	690.66	264.27	690.66	264.27	
1513113539	SMP	1	688.94	258.83	688.94	258.83	
1513121784	SMP	1	688.46	250.64	688.46	250.64	
1513130182	SMP	1	693.20	240.77	693.20	240.77	
1513138509	SMP	1	697.39	229.92	697.39	229.92	
1513146869	SMP	1	693.54	244.98	693.54	244.98	
1513155207	SMP	1	621.19	444.79	621.19	444.79	
1513163560	SMP	1	628.92	418.65	628.92	418.65	
1513171923	SMP	1	621.86	247.64	621.86	247.64	
1513180288	SMP	1	655.05	406.45	655.05	406.45	
1513188582	SMP	1	634.47	404.26	634.47	404.26	
1513196871	SMP	1	644.99	410.12	644.99	410.12	
1513205339	SMP	1	633.51	403.67	633.51	403.67	
1513213537	SMP	1	629.97	404.96	629.97	404.96	
1513221918	SMP	1	630.77	408.39	630.77	408.39	
1513230306	SMP	1	629.73	412.06	629.73	412.06	
1513238705	SMP	1	631.29	413.07	631.29	413.07	
1513246861	SMP	1	632.68	413.53	632.68	413.53	
1513255323	SMP	1	633.90	415.73	633.90	415.73	
1513263700	SMP	1	632.83	414.90	632.83	414.90	
1513272013	SMP	1	631.43	324.43	631.43	324.43	
1513280281	SMP	1	631.17	321.33	631.17	321.33	
1513288615	SMP	1	632.84	414.44	632.84	414.44	
1513297028	SMP	1	640.65	416.86	640.65	416.86	
1513305443	SMP	1	647.58	418.76	647.58	418.76	
1513313699	SMP	1	670.87	422.97	670.87	422.97	
1513322030	SMP	1	677.60	149.61	677.60	149.61	
1513330431	SMP	1	685.59	311.34	685.59	311.34	
1513338782	SMP	1	690.15	325.62	690.15	325.62	
1513347023	SMP	1	706.15	330.37	706.15	330.37	
1513355410	SMP	1	617.11	294.75	617.11	294.75	
1513363772	SMP	1	696.12	129.68	696.12	129.68	
1513372027	SMP	1	687.41	290.31	687.41	290.31	
1513380407	SMP	1	706.06	137.16	706.06	137.16	
1513388811	SMP	1	710.76	336.63	710.76	336.63	
1513397182	SMP	1	694.69	337.31	694.69	337.31	
1513405420	SMP	1	687.02	355.23	687.02	355.23	
1513413769	SMP	1	699.55	128.38	699.55	128.38	
1513422171	SMP	1	708.50	134.08	708.50	134.08	
1513430561	SMP	1	697.37	137.48	697.37	137.48	
1513438798	SMP	1	699.87	141.34	699.87	141.34	
1513447155	SMP	1	704.15	339.57	704.15	339.57	
1513455645	SMP	1	691.76	386.02	691.76	386.02	
1513463861	SMP	1	692.74	143.21	692.74	143.21	
1513472206	SMP	1	683.11	351.62	683.11	351.62	
1513480510	SMP	1	692.03	370.02	692.03	370.02	
1513488930	SMP	1	698.87	144.14	698.87	144.14	
1513497150	SMP	1	693.66	152.67	693.66	152.67	
1513505573	SMP	1	678.95	361.43	678.95	361.43	
1513513900	SMP	1	663.21	343.08	663.21	343.08	
1513522307	SMP	1	674.92	369.03	674.92	369.03	
1513530536	SMP	1	700.65	370.49	700.65	370.49	
1513538901	SMP	1	669.18	363.88	669.18	363.88	
1513547279	SMP	1	675.79	367.69	675.79	367.69	
1513555699	SMP	1	684.31	370.10	684.31	370.10	
1513563943	SMP	1	692.45	345.40	692.45	345.40	
1513572280	SMP	1	675.52	334.95	675.52	334.95	
1513580812	SMP	1	681.57	352.86	681.57	352.86	
1513589067	SMP	1	677.36	150.64	677.36	150.64	
1513597293	SMP	1	683.68	173.14	683.68	173.14	
1513605630	SMP	1	682.57	225.00	682.57	225.00	
1513614019	SMP	1	672.09	175.49	672.09	175.49	
1513622392	SMP	1	665.34	168.58	665.34	168.58	
1513630664	SMP	1	631.81	174.86	631.81	174.86	
1513639026	SMP	1	670.05	157.44	670.05	157.44	
1513647403	SMP	1	656.37	174.79	656.37	174.79	
1513655658	SMP	1	661.57	407.74	661.57	407.74	
1513664045	SMP	1	665.18	166.62	665.18	166.62	
1513672406	SMP	1	680.00	193.03	680.00	193.03	
1513680800	SMP	1	695.77	177.34	695.77	177.34	
1513689005	SMP	1	671.11	181.88	671.11	181.88	
1513697393	SMP	1	699.79	202.08	699.79	202.08	
1513705803	SMP	1	718.82	222.90	718.82	222.90	
1513714175	SMP	1	695.91	170.38	695.91	170.38	
1513722362	SMP	1	669.62	164.01	669.62	164.01	
1513730766	SMP	1	664.11	171.43	664.11	171.43	
1513739149	SMP	1	693.18	207.57	693.18	207.57	
1513747558	SMP	1	710.63	201.88	710.63	201.88	
1513755819	SMP	1	708.70	209.39	708.70	209.39	
1513764153	SMP	1	708.58	198.00	708.58	198.00	
1513772650	SMP	1	707.92	211.13	707.92	211.13	
1513780762	SMP	1	699.77	197.50	699.77	197.50	
1513789122	SMP	1	712.64	194.07	712.64	194.07	
1513797547	SMP	1	711.09	203.12	711.09	203.12	
1513805937	SMP	1	688.87	215.92	688.87	215.92	
1513814154	SMP	1	700.34	191.87	700.34	191.87	
1513822567	SMP	1	730.24	195.02	730.24	195.02	
1513830954	SMP	1	776.11	187.18	776.11	187.18	
1513839352	SMP	1	773.33	210.66	773.33	210.66	
1513847480	SMP	1	779.71	204.05	779.71	204.05	
1513855880	SMP	1	786.65	195.15	786.65	195.15	
1513864262	SMP	1	780.23	191.79	780.23	191.79	
1513872680	SMP	1	757.52	202.13	757.52	202.13	
1513880922	SMP	1	760.51	208.12	760.51	208.12	
1513889288	SMP	1	725.55	191.30	725.55	191.30	
1513897740	SMP	1	754.13	204.35	754.13	204.35	
1513905941	SMP	1	754.25	98.22	754.25	98.22	
1513914271	SMP	1	750.57	105.10	750.57	105.10	
1513922652	SMP	1	744.74	103.06	744.74	103.06	
1513931073	SMP	1	739.42	127.68	739.42	127.68	
1513939288	SMP	1	734.48	142.22	734.48	142.22	
1513947656	SMP	1	740.87	166.89	740.87	166.89	
1513956064	SMP	1	728.08	181.07	728.08	181.07	
1513964355	SMP	1	726.28	202.60	726.28	202.60	
1513972642	SMP	1	723.99	202.29	723.99	202.29	
1513981038	SMP	1	717.15	245.46	717.15	245.46	
1513989435	SMP	1	773.57	224.23	773.57	224.23	
1513997737	SMP	1	787.54	233.44	787.54	233.44	
1514006054	SMP	1	777.15	218.71	777.15	218.71	
1514014350	SMP	1	789.40	222.39	789.40	222.39	
1514022770	SMP	1	768.10	210.44	768.10	210.44	
1514031160	SMP	1	783.49	223.56	783.49	223.56	
1514039411	SMP	1	781.39	219.92	781.39	219.92	
1514047785	SMP	1	738.58	226.16	738.58	226.16	
1514056187	SMP	1	769.12	232.51	769.12	232.51	
1514064435	SMP	1	777.37	228.74	777.37	228.74	
1514072754	SMP	1	760.13	157.84	760.13	157.84	
1514081161	SMP	1	721.02	175.16	721.02	175.16	
1514089513	SMP	1	742.62	229.35	742.62	229.35	
1514097806	SMP	1	732.35	232.07	732.35	232.07	
1514106105	SMP	1	702.22	237.38	702.22	237.38	
1514114555	SMP	1	734.83	111.04	734.83	111.04	
1514122895	SMP	1	732.24	132.20	732.24	132.20	
1514131190	SMP	1	734.71	249.83	734.71	249.83	
1514139513	SMP	1	734.75	248.51	734.75	248.51	
1514147894	SMP	1	729.10	259.86	729.10	259.86	
1514156274	SMP	1	735.01	285.69	735.01	285.69	
1514164513	SMP	1	737.49	286.80	737.49	286.80	
1514172876	SMP	1	732.19	295.51	732.19	295.51	
1514181279	SMP	1	730.22	305.49	730.22	305.49	
1514189537	SMP	1	730.90	310.54	730.90	310.54	
1514197890	SMP	1	725.96	305.20	725.96	305.20	
1514206305	SMP	1	720.55	315.92	720.55	315.92	
1514214634	SMP	1	714.71	114.75	714.71	114.75	
1514222917	SMP	1	713.26	110.15	713.26	110.15	
1514231304	SMP	1	710.09	90.16	710.09	90.16	
1514239721	SMP	1	707.91	109.47	707.91	109.47	
1514247976	SMP	1	708.51	218.97	708.51	218.97	
1514256301	SMP	1	723.58	225.04	723.58	225.04	
1514264647	SMP	1	708.69	217.39	708.69	217.39	
1514273044	SMP	1	714.39	243.12	714.39	243.12	
1514281416	SMP	1	706.27	238.31	706.27	238.31	
1514289641	SMP	1	691.06	234.62	691.06	234.62	
1514297978	SMP	1	722.91	106.77	722.91	106.77	
1514306435	SMP	1	733.34	116.77	733.34	116.77	
1514314760	SMP	1	736.27	153.05	736.27	153.05	
1514323008	SMP	1	724.91	109.33	724.91	109.33	
1514331429	SMP	1	753.17	350.66	753.17	350.66	
1514339786	SMP	1	763.47	229.76	763.47	229.76	
1514347984	SMP	1	767.99	243.49	767.99	243.49	
1514356433	SMP	1	764.69	339.03	764.69	339.03	
1514364751	SMP	1	776.38	354.44	776.38	354.44	
1514373133	SMP	1	776.49	234.15	776.49	234.15	
1514381437	SMP	1	773.55	323.01	773.55	323.01	
1514389808	SMP	1	776.83	350.15	776.83	350.15	
1514398144	SMP	1	783.43	260.89	783.43	260.89	
1514406546	SMP	1	781.18	244.24	781.18	244.24	
1514414757	SMP	1	745.21	202.18	745.21	202.18	
1514423147	SMP	1	737.80	188.80	737.80	188.80	
1514431529	SMP	1	781.28	283.03	781.28	283.03	
1514439896	SMP	1	771.58	310.66	771.58	310.66	
1514448159	SMP	1	777.07	340.04	777.07	340.04	
1514456537	SMP	1	775.82	353.09	775.82	353.09	
1514464880	SMP	1	775.10	202.99	775.10	202.99	
1514473146	SMP	1	750.81	168.64	750.81	168.64	
1514481495	SMP	1	757.96	323.32	757.96	323.32	
1514489885	SMP	1	724.65	278.71	724.65	278.71	
1514498257	SMP	1	725.67	253.91	725.67	253.91	
1514506541	SMP	1	714.91	128.21	714.91	128.21	
1514514929	SMP	1	767.81	291.50	767.81	291.50	
1514523260	SMP	1	771.61	314.41	771.61	314.41	
1514531728	SMP	1	768.00	310.53	768.00	310.53	
1514539885	SMP	1	753.36	309.92	753.36	309.92	
1514548297	SMP	1	753.09	311.73	753.09	311.73	
1514556875	SMP	1	756.65	148.16	756.65	148.16	
1514564985	SMP	1	763.19	314.57	763.19	314.57	
1514573252	SMP	1	765.34	314.87	765.34	314.87	
1514581656	SMP	1	774.61	315.64	774.61	315.64	
1514590021	SMP	1	770.77	314.45	770.77	314.45	
1514598282	SMP	1	770.02	166.02	770.02	166.02	
1514606696	SMP	1	747.16	320.77	747.16	320.77	
1514615004	SMP	1	740.92	169.29	740.92	169.29	
1514623526	SMP	1	729.39	168.58	729.39	168.58	
1514631660	SMP	1	715.35	168.40	715.35	168.40	
1514640043	SMP	1	720.00	244.87	720.00	244.87	
1514648383	SMP	1	715.27	205.33	715.27	205.33	
1514656785	SMP	1	703.24	173.16	703.24	173.16	
1514665026	SMP	1	698.10	171.54	698.10	171.54	
1514673415	SMP	1	695.15	172.86	695.15	172.86	
1514681761	SMP	1	698.48	336.45	698.48	336.45	
1514690128	SMP	1	717.71	165.59	717.71	165.59	
1514698370	SMP	1	712.51	158.45	712.51	158.45	
1514706878	SMP	1	713.87	158.49	713.87	158.49	
1514715170	SMP	1	713.49	155.50	713.49	155.50	
1514723381	SMP	1	710.58	151.62	710.58	151.62	
1514731752	SMP	1	718.44	378.02	718.44	378.02	
1514740135	SMP	1	720.02	160.10	720.02	160.10	
1514748656	SMP	1	720.27	162.45	720.27	162.45	
1514756847	SMP	1	724.68	172.47	724.68	172.47	
1514765113	SMP	1	724.48	153.08	724.48	153.08	
1514773503	SMP	1	725.63	165.18	725.63	165.18	
1514781871	SMP	1	725.48	365.83	725.48	365.83	
1514790148	SMP	1	817.70	262.25	817.70	262.25	
1514798533	SMP	1	893.07	329.01	893.07	329.01	
1514806840	SMP	1	841.66	320.07	841.66	320.07	
1514815249	SMP	1	842.01	353.84	842.01	353.84	
1514823495	SMP	1	842.99	339.48	842.99	339.48	
1514831920	SMP	1	838.47	338.04	838.47	338.04	
1514840264	SMP	1	818.99	325.17	818.99	325.17	
1514848656	SMP	1	827.17	314.69	827.17	314.69	
1514856850	SMP	1	828.03	316.03	828.03	316.03	
1514865295	SMP	1	833.24	314.38	833.24	314.38	
1514873638	SMP	1	823.56	298.98	823.56	298.98	
1514881893	SMP	1	827.71	291.45	827.71	291.45	
1514890262	SMP	1	803.28	294.33	803.28	294.33	
1514898622	SMP	1	833.23	307.68	833.23	307.68	
1514907033	SMP	1	834.60	312.92	834.60	312.92	
1514915276	SMP	1	819.59	315.24	819.59	315.24	
1514923666	SMP	1	817.01	310.58	817.01	310.58	
1514932010	SMP	1	821.12	320.97	821.12	320.97	
1514940380	SMP	1	829.65	329.00	829.65	329.00	
1514948630	SMP	1	834.75	339.83	834.75	339.83	
1514957017	SMP	1	832.21	333.82	832.21	333.82	
1514965348	SMP	1	824.55	336.77	824.55	336.77	
1514973734	SMP	1	833.78	329.92	833.78	329.92	
1514981979	SMP	1	850.12	275.09	850.12	275.09	
1514990402	SMP	1	0.00	0.00	0.00	0.00	
1514998784	SMP	1	857.93	174.46	857.93	174.46	
1515007039	SMP	1	859.14	205.61	859.14	205.61	
1515015382	SMP	1	877.70	252.97	877.70	252.97	
1515023811	SMP	1	876.49	235.71	876.49	235.71	
1515032155	SMP	1	847.83	291.59	847.83	291.59	
1515040396	SMP	1	847.17	280.22	847.17	280.22	
1515048766	SMP	1	852.69	270.35	852.69	270.35	
1515057088	SMP	1	875.40	255.78	875.40	255.78	
1515065491	SMP	1	857.21	261.73	857.21	261.73	
1515073755	SMP	1	865.61	275.71	865.61	275.71	
1515082185	SMP	1	865.65	274.48	865.65	274.48	
1515090565	SMP	1	867.49	273.96	867.49	273.96	
1515098918	SMP	1	881.76	277.98	881.76	277.98	
1515107147	SMP	1	870.38	285.70	870.38	285.70	
1515115511	SMP	1	883.68	279.14	883.68	279.14	
1515123868	SMP	1	875.05	275.84	875.05	275.84	
1515132268	SMP	1	888.25	282.05	888.25	282.05	
1515140528	SMP	1	888.07	288.46	888.07	288.46	
1515148863	SMP	1	886.58	281.68	886.58	281.68	
1515157296	SMP	1	887.95	280.03	887.95	280.03	
1515165597	SMP	1	888.93	283.81	888.93	283.81	
1515173896	SMP	1	888.80	282.57	888.80	282.57	
1515182390	SMP	1	892.57	281.60	892.57	281.60	
1515190657	SMP	1	888.83	284.03	888.83	284.03	
1515198869	SMP	1	894.03	276.10	894.03	276.10	
1515207274	SMP	1	889.20	272.42	889.20	272.42	
1515215584	SMP	1	891.65	258.76	891.65	258.76	
1515223996	SMP	1	891.06	274.63	891.06	274.63	
1515232259	SMP	1	895.28	265.36	895.28	265.36	
1515240645	SMP	1	893.11	290.01	893.11	290.01	
1515249003	SMP	1	891.94	284.68	891.94	284.68	
1515257397	SMP	1	896.80	288.88	896.80	288.88	
1515265665	SMP	1	892.86	280.98	892.86	280.98	
1515273996	SMP	1	893.15	265.96	893.15	265.96	
1515282389	SMP	1	893.50	280.89	893.50	280.89	
1515290630	SMP	1	887.85	258.93	887.85	258.93	
1515299001	SMP	1	891.54	292.49	891.54	292.49	
1515307369	SMP	1	891.40	292.05	891.40	292.05	
1515315785	SMP	1	888.16	295.28	888.16	295.28	
1515323999	SMP	1	884.12	306.52	884.12	306.52	
1515332417	SMP	1	883.46	305.56	883.46	305.56	
1515340732	SMP	1	885.80	307.27	885.80	307.27	
1515349115	SMP	1	884.73	304.62	884.73	304.62	
1515357390	SMP	1	884.79	316.14	884.79	316.14	
1515365714	SMP	1	896.06	303.07	896.06	303.07	
1515374114	SMP	1	889.91	305.03	889.91	305.03	
1515382512	SMP	1	899.84	313.31	899.84	313.31	
1515390781	SMP	1	907.83	308.97	907.83	308.97	
1515399136	SMP	1	903.46	315.27	903.46	315.27	
1515407532	SMP	1	916.78	311.22	916.78	311.22	
1515415738	SMP	1	919.61	312.57	919.61	312.57	
1515424173	SMP	1	902.95	307.57	902.95	307.57	
1515432501	SMP	1	878.65	313.17	878.65	313.17	
1515440853	SMP	1	775.89	190.44	775.89	190.44	
1515449123	SMP	1	870.83	377.69	870.83	377.69	
1515457504	SMP	1	862.40	387.72	862.40	387.72	
1515465880	SMP	1	858.36	359.06	858.36	359.06	
1515474254	SMP	1	859.25	352.90	859.25	352.90	
1515482469	SMP	1	851.21	374.56	851.21	374.56	
1515490868	SMP	1	853.58	373.27	853.58	373.27	
1515499238	SMP	1	852.68	371.26	852.68	371.26	
1515507777	SMP	1	848.13	373.43	848.13	373.43	
1515515900	SMP	1	848.27	368.95	848.27	368.95	
1515524249	SMP	1	852.60	369.39	852.60	369.39	
1515532782	SMP	1	852.34	378.37	852.34	378.37	
1515541000	SMP	1	842.38	376.78	842.38	376.78	
1515549349	SMP	1	848.98	379.89	848.98	379.89	
1515557657	SMP	1	848.09	380.79	848.09	380.79	
1515565989	SMP	1	824.70	373.23	824.70	373.23	
1515574234	SMP	1	804.76	357.89	804.76	357.89	
1515582620	SMP	1	767.72	334.30	767.72	334.30	
1515591035	SMP	1	736.93	316.93	736.93	316.93	
1515599365	SMP	1	732.56	314.21	732.56	314.21	
1515607740	SMP	1	752.88	304.82	752.88	304.82	
1515615986	SMP	1	728.99	371.71	728.99	371.71	
1515624359	SMP	1	738.65	333.09	738.65	333.09	
1515632778	SMP	1	745.60	324.52	745.60	324.52	
1515641037	SMP	1	751.96	317.28	751.96	317.28	
1515649354	SMP	1	745.16	331.13	745.16	331.13	
1515657805	SMP	1	747.63	312.11	747.63	312.11	
1515666121	SMP	1	745.61	305.32	745.61	305.32	
1515674398	SMP	1	747.24	315.11	747.24	315.11	
1515682742	SMP	1	746.15	307.18	746.15	307.18	
1515691108	SMP	1	742.62	310.84	742.62	310.84	
1515699359	SMP	1	741.02	315.59	741.02	315.59	
1515707859	SMP	1	744.75	312.86	744.75	312.86	
1515716159	SMP	1	741.29	309.99	741.29	309.99	
1515724486	SMP	1	727.75	305.30	727.75	305.30	
1515732750	SMP	1	751.13	314.94	751.13	314.94	
1515741099	SMP	1	739.25	306.88	739.25	306.88	
1515749484	SMP	1	741.03	311.89	741.03	311.89	
1515757870	SMP	1	732.65	316.18	732.65	316.18	
1515766099	SMP	1	731.33	326.23	731.33	326.23	
1515774489	SMP	1	736.22	307.42	736.22	307.42	
1515782880	SMP	1	733.39	327.97	733.39	327.97	
1515791234	SMP	1	735.92	324.99	735.92	324.99	
1515799518	SMP	1	723.64	327.03	723.64	327.03	
1515807831	SMP	1	714.98	327.68	714.98	327.68	
1515816230	SMP	1	715.82	327.15	715.82	327.15	
1515824539	SMP	1	724.98	336.21	724.98	336.21	
1515832886	SMP	1	705.46	319.64	705.46	319.64	
1515841281	SMP	1	713.42	326.44	713.42	326.44	
1515849616	SMP	1	703.14	308.80	703.14	308.80	
1515857829	SMP	1	704.95	325.88	704.95	325.88	
1515866225	SMP	1	715.16	315.78	715.16	315.78	
1515874657	SMP	1	705.89	311.02	705.89	311.02	
1515883009	SMP	1	719.08	318.67	719.08	318.67	
1515891260	SMP	1	718.63	325.28	718.63	325.28	
1515899608	SMP	1	720.28	319.14	720.28	319.14	
1515907997	SMP	1	693.24	305.96	693.24	305.96	
1515916356	SMP	1	699.41	320.69	699.41	320.69	
1515924648	SMP	1	705.77	330.23	705.77	330.23	
1515932995	SMP	1	704.78	315.32	704.78	315.32	
1515941376	SMP	1	702.07	304.64	702.07	304.64	
1515949738	SMP	1	707.42	305.00	707.42	305.00	
1515957994	SMP	1	707.79	299.17	707.79	299.17	
1515966380	SMP	1	704.31	307.19	704.31	307.19	
1515974731	SMP	1	705.33	313.00	705.33	313.00	
1515983006	SMP	1	699.84	314.33	699.84	314.33	
1515991372	SMP	1	698.25	302.14	698.25	302.14	
1515999731	SMP	1	700.13	303.13	700.13	303.13	
1516008138	SMP	1	700.72	313.98	700.72	313.98	
1516016363	SMP	1	696.90	210.39	696.90	210.39	
1516024734	SMP	1	864.77	323.68	864.77	323.68	
1516033147	SMP	1	868.36	319.91	868.36	319.91	
1516041471	SMP	1	868.26	313.28	868.26	313.28	
1516049764	SMP	1	860.16	308.18	860.16	308.18	
1516058112	SMP	1	866.47	307.29	866.47	307.29	
1516066520	SMP	1	869.03	307.08	869.03	307.08	
1516074861	SMP	1	865.41	306.26	865.41	306.26	
1516083123	SMP	1	867.79	300.65	867.79	300.65	
1516091480	SMP	1	872.57	296.14	872.57	296.14	
1516099861	SMP	1	872.19	294.27	872.19	294.27	
1516108113	SMP	1	865.24	297.80	865.24	297.80	
1516116518	SMP	1	865.40	300.48	865.40	300.48	
1516124847	SMP	1	868.07	305.86	868.07	305.86	
1516133224	SMP	1	867.60	298.91	867.60	298.91	
1516141559	SMP	1	867.84	301.97	867.84	301.97	
1516149841	SMP	1	866.95	303.70	866.95	303.70	
1516158278	SMP	1	866.28	312.31	866.28	312.31	
1516166707	SMP	1	869.46	311.25	869.46	311.25	
1516174878	SMP	1	867.64	314.84	867.64	314.84	
1516183229	SMP	1	866.55	309.24	866.55	309.24	
1516191657	SMP	1	865.35	312.14	865.35	312.14	
1516199984	SMP	1	866.96	313.37	866.96	313.37	
1516208266	SMP	1	867.92	320.96	867.92	320.96	
1516216609	SMP	1	872.34	368.08	872.34	368.08	
1516225029	SMP	1	881.03	315.01	881.03	315.01	
1516233245	SMP	1	878.67	315.16	878.67	315.16	
1516241646	SMP	1	876.39	311.71	876.39	311.71	
1516249983	SMP	1	877.39	306.72	877.39	306.72	
1516258390	SMP	1	878.44	311.07	878.44	311.07	
1516266730	SMP	1	867.72	309.58	867.72	309.58	
1516275028	SMP	1	875.29	309.23	875.29	309.23	
1516283381	SMP	1	878.19	306.69	878.19	306.69	
1516291724	SMP	1	875.68	302.15	875.68	302.15	
1516299977	SMP	1	879.50	301.40	879.50	301.40	
1516308398	SMP	1	873.37	296.28	873.37	296.28	
1516316704	SMP	1	872.78	300.73	872.78	300.73	
1516325103	SMP	1	870.04	297.63	870.04	297.63	
1516333377	SMP	1	947.92	300.59	947.92	300.59	
1516341739	SMP	1	920.26	300.58	920.26	300.58	
1516350115	SMP	1	916.94	294.98	916.94	294.98	
1516358516	SMP	1	908.23	291.03	908.23	291.03	
1516366782	SMP	1	888.86	282.52	888.86	282.52	
1516375097	SMP	1	917.91	265.13	917.91	265.13	
1516383520	SMP	1	878.32	282.59	878.32	282.59	
1516391769	SMP	1	877.34	264.37	877.34	264.37	
1516400105	SMP	1	886.60	273.90	886.60	273.90	
1516408512	SMP	1	906.43	265.35	906.43	265.35	
1516416820	SMP	1	946.42	307.20	946.42	307.20	
1516425114	SMP	1	949.42	323.53	949.42	323.53	
1516433513	SMP	1	982.74	307.10	982.74	307.10	
1516441817	SMP	1	983.68	284.92	983.68	284.92	
1516450197	SMP	1	991.06	321.34	991.06	321.34	
