## [BeGaze]
## Converted from:	C:\Program Files\SMI\Experiment Suite 360\Experiment Center 2\Results\cogaid_rapidRead_1_8\P06-eye_data.idf
## Date:	28.03.2013 15:01:04
## Version:	BeGaze 3.2.28
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1190
## Reversed:	none
## [Run]
## Subject:	P06
## Description:	Run1
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(840;525)
## Calibration Point 1:	Position(420;105)
## Calibration Point 2:	Position(1512;262)
## Calibration Point 3:	Position(1260;945)
## Calibration Point 4:	Position(167;787)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## IView X Version:	2.7.13
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
1488346999	SMP	1	473.58	415.32	473.58	415.32	
1488355369	SMP	1	473.30	417.35	473.30	417.35	
1488363757	SMP	1	471.01	412.36	471.01	412.36	
1488371970	SMP	1	468.65	392.38	468.65	392.38	
1488380374	SMP	1	472.20	380.10	472.20	380.10	
1488388717	SMP	1	467.40	390.34	467.40	390.34	
1488397426	SMP	1	457.50	392.67	457.50	392.67	
1488405383	SMP	1	454.05	389.81	454.05	389.81	
1488413723	SMP	1	472.23	404.65	472.23	404.65	
1488422094	SMP	1	545.06	402.40	545.06	402.40	
1488431091	SMP	1	544.75	374.27	544.75	374.27	
1488438692	SMP	1	523.63	394.77	523.63	394.77	
1488447095	SMP	1	507.92	391.52	507.92	391.52	
1488455486	SMP	1	518.81	387.61	518.81	387.61	
1488463844	SMP	1	520.01	391.74	520.01	391.74	
1488472112	SMP	1	533.69	399.79	533.69	399.79	
1488480477	SMP	1	536.57	396.47	536.57	396.47	
1488488818	SMP	1	540.80	387.71	540.80	387.71	
1488497098	SMP	1	548.59	393.99	548.59	393.99	
1488505435	SMP	1	547.82	387.96	547.82	387.96	
1488513883	SMP	1	544.18	385.36	544.18	385.36	
1488522241	SMP	1	550.67	386.42	550.67	386.42	
1488530463	SMP	1	552.38	382.93	552.38	382.93	
1488538844	SMP	1	551.22	384.14	551.22	384.14	
1488547268	SMP	1	552.21	386.00	552.21	386.00	
1488555578	SMP	1	553.73	389.04	553.73	389.04	
1488563886	SMP	1	552.33	385.27	552.33	385.27	
1488572237	SMP	1	550.60	380.51	550.60	380.51	
1488580609	SMP	1	551.04	382.14	551.04	382.14	
1488588976	SMP	1	545.12	377.83	545.12	377.83	
1488597278	SMP	1	543.80	378.56	543.80	378.56	
1488605572	SMP	1	546.14	374.83	546.14	374.83	
1488613962	SMP	1	543.17	373.17	543.17	373.17	
1488622335	SMP	1	543.40	380.50	543.40	380.50	
1488630581	SMP	1	533.99	366.31	533.99	366.31	
1488638967	SMP	1	531.13	373.39	531.13	373.39	
1488647348	SMP	1	526.96	361.64	526.96	361.64	
1488655603	SMP	1	574.36	361.30	574.36	361.30	
1488663960	SMP	1	671.79	354.18	671.79	354.18	
1488672341	SMP	1	765.78	365.50	765.78	365.50	
1488680697	SMP	1	758.33	385.83	758.33	385.83	
1488688968	SMP	1	743.62	361.26	743.62	361.26	
1488697338	SMP	1	730.08	380.07	730.08	380.07	
1488705722	SMP	1	744.57	382.54	744.57	382.54	
1488714082	SMP	1	745.84	381.23	745.84	381.23	
1488722369	SMP	1	742.83	382.78	742.83	382.78	
1488730705	SMP	1	739.02	379.73	739.02	379.73	
1488739097	SMP	1	744.12	375.62	744.12	375.62	
1488747481	SMP	1	743.91	372.33	743.91	372.33	
1488755740	SMP	1	741.71	374.93	741.71	374.93	
1488764094	SMP	1	738.82	372.20	738.82	372.20	
1488772477	SMP	1	735.11	374.63	735.11	374.63	
1488780727	SMP	1	732.71	372.12	732.71	372.12	
1488789087	SMP	1	733.39	372.18	733.39	372.18	
1488797459	SMP	1	734.73	367.07	734.73	367.07	
1488805863	SMP	1	730.18	362.90	730.18	362.90	
1488814125	SMP	1	717.26	365.73	717.26	365.73	
1488822477	SMP	1	717.12	362.34	717.12	362.34	
1488830837	SMP	1	682.51	436.10	682.51	436.10	
1488839241	SMP	1	728.16	366.71	728.16	366.71	
1488847493	SMP	1	581.85	406.91	581.85	406.91	
1488855810	SMP	1	562.23	438.20	562.23	438.20	
1488864213	SMP	1	514.26	457.41	514.26	457.41	
1488872547	SMP	1	519.67	442.37	519.67	442.37	
1488880881	SMP	1	518.63	546.91	518.63	546.91	
1488889198	SMP	1	519.10	548.35	519.10	548.35	
1488897621	SMP	1	515.80	536.62	515.80	536.62	
1488905845	SMP	1	564.65	539.78	564.65	539.78	
1488914255	SMP	1	558.83	538.12	558.83	538.12	
1488922594	SMP	1	550.27	539.04	550.27	539.04	
1488930959	SMP	1	554.05	526.78	554.05	526.78	
1488939174	SMP	1	534.45	531.11	534.45	531.11	
1488947623	SMP	1	550.82	527.24	550.82	527.24	
1488955970	SMP	1	608.01	513.59	608.01	513.59	
1488964369	SMP	1	610.02	514.02	610.02	514.02	
1488972609	SMP	1	599.68	517.79	599.68	517.79	
1488980947	SMP	1	564.08	511.82	564.08	511.82	
1488989335	SMP	1	557.30	512.79	557.30	512.79	
1488997752	SMP	1	550.09	508.65	550.09	508.65	
1489005958	SMP	1	546.77	463.75	546.77	463.75	
1489014325	SMP	1	541.79	451.00	541.79	451.00	
1489022728	SMP	1	576.68	446.49	576.68	446.49	
1489031096	SMP	1	542.81	439.04	542.81	439.04	
1489039361	SMP	1	534.47	440.11	534.47	440.11	
1489047738	SMP	1	526.94	450.24	526.94	450.24	
1489056142	SMP	1	530.05	463.68	530.05	463.68	
1489064322	SMP	1	531.46	436.36	531.46	436.36	
1489072747	SMP	1	526.91	428.25	526.91	428.25	
1489081123	SMP	1	515.06	437.01	515.06	437.01	
1489089455	SMP	1	497.31	431.54	497.31	431.54	
1489097742	SMP	1	521.59	437.90	521.59	437.90	
1489106063	SMP	1	518.47	435.73	518.47	435.73	
1489114456	SMP	1	516.62	439.76	516.62	439.76	
1489122865	SMP	1	506.68	458.03	506.68	458.03	
1489131080	SMP	1	486.69	446.67	486.69	446.67	
1489139451	SMP	1	477.93	452.95	477.93	452.95	
1489147863	SMP	1	524.08	441.12	524.08	441.12	
1489156242	SMP	1	577.90	437.29	577.90	437.29	
1489164457	SMP	1	580.79	433.22	580.79	433.22	
1489172861	SMP	1	579.27	426.50	579.27	426.50	
1489181180	SMP	1	593.30	491.08	593.30	491.08	
1489189474	SMP	1	543.88	505.00	543.88	505.00	
1489197848	SMP	1	549.14	502.66	549.14	502.66	
1489206228	SMP	1	512.91	454.21	512.91	454.21	
1489214579	SMP	1	522.53	468.03	522.53	468.03	
1489222844	SMP	1	515.76	460.21	515.76	460.21	
1489231573	SMP	1	498.71	475.70	498.71	475.70	
1489239599	SMP	1	496.84	484.04	496.84	484.04	
1489247970	SMP	1	490.44	494.70	490.44	494.70	
1489256205	SMP	1	481.97	498.79	481.97	498.79	
1489264573	SMP	1	476.98	502.79	476.98	502.79	
1489272944	SMP	1	514.00	496.65	514.00	496.65	
1489281374	SMP	1	511.98	494.17	511.98	494.17	
1489289556	SMP	1	501.97	496.50	501.97	496.50	
1489297963	SMP	1	499.18	497.41	499.18	497.41	
1489306317	SMP	1	498.09	496.48	498.09	496.48	
1489314621	SMP	1	484.64	497.49	484.64	497.49	
1489322976	SMP	1	490.25	498.44	490.25	498.44	
1489331345	SMP	1	479.41	501.59	479.41	501.59	
1489339694	SMP	1	485.08	501.36	485.08	501.36	
1489347981	SMP	1	488.14	505.66	488.14	505.66	
1489356294	SMP	1	479.35	555.94	479.35	555.94	
1489364737	SMP	1	471.77	614.18	471.77	614.18	
1489373191	SMP	1	459.20	618.70	459.20	618.70	
1489381306	SMP	1	460.90	622.16	460.90	622.16	
1489389673	SMP	1	463.05	618.38	463.05	618.38	
1489398233	SMP	1	461.08	615.54	461.08	615.54	
1489406460	SMP	1	459.24	615.83	459.24	615.83	
1489414694	SMP	1	460.23	616.55	460.23	616.55	
1489423078	SMP	1	454.01	620.44	454.01	620.44	
1489431451	SMP	1	457.04	615.85	457.04	615.85	
1489439832	SMP	1	454.18	617.45	454.18	617.45	
1489448114	SMP	1	451.09	621.34	451.09	621.34	
1489456463	SMP	1	449.65	618.98	449.65	618.98	
1489464815	SMP	1	438.48	615.99	438.48	615.99	
1489473119	SMP	1	437.74	615.35	437.74	615.35	
1489481454	SMP	1	444.87	612.90	444.87	612.90	
1489489829	SMP	1	440.61	612.28	440.61	612.28	
1489498247	SMP	1	444.80	609.87	444.80	609.87	
1489506441	SMP	1	445.76	609.16	445.76	609.16	
1489514815	SMP	1	445.30	610.33	445.30	610.33	
1489523232	SMP	1	443.48	609.65	443.48	609.65	
1489531617	SMP	1	444.67	608.93	444.67	608.93	
1489539826	SMP	1	444.48	606.33	444.48	606.33	
1489548259	SMP	1	444.81	605.40	444.81	605.40	
1489556597	SMP	1	446.49	608.89	446.49	608.89	
1489565092	SMP	1	450.84	609.97	450.84	609.97	
1489573213	SMP	1	449.97	613.61	449.97	613.61	
1489581586	SMP	1	454.56	610.70	454.56	610.70	
1489589946	SMP	1	462.16	619.20	462.16	619.20	
1489598274	SMP	1	468.51	621.04	468.51	621.04	
1489606572	SMP	1	469.91	616.40	469.91	616.40	
1489614957	SMP	1	469.13	618.94	469.13	618.94	
1489623319	SMP	1	474.14	619.40	474.14	619.40	
1489631585	SMP	1	479.31	621.78	479.31	621.78	
1489639955	SMP	1	484.56	621.72	484.56	621.72	
1489648317	SMP	1	484.12	620.48	484.12	620.48	
1489656689	SMP	1	487.79	615.28	487.79	615.28	
1489664943	SMP	1	489.02	617.57	489.02	617.57	
1489673318	SMP	1	490.82	616.10	490.82	616.10	
1489681695	SMP	1	488.60	617.19	488.60	617.19	
1489690109	SMP	1	485.90	616.02	485.90	616.02	
1489698306	SMP	1	486.93	617.27	486.93	617.27	
1489706683	SMP	1	634.47	618.36	634.47	618.36	
1489715114	SMP	1	524.13	602.02	524.13	602.02	
1489723344	SMP	1	548.56	578.82	548.56	578.82	
1489731688	SMP	1	570.56	587.24	570.56	587.24	
1489740071	SMP	1	571.95	552.02	571.95	552.02	
1489748435	SMP	1	572.01	544.38	572.01	544.38	
1489756683	SMP	1	571.90	534.10	571.90	534.10	
1489765110	SMP	1	571.89	531.37	571.89	531.37	
1489773471	SMP	1	577.04	527.40	577.04	527.40	
1489781831	SMP	1	576.44	527.63	576.44	527.63	
1489790080	SMP	1	579.69	519.80	579.69	519.80	
1489798439	SMP	1	578.74	526.66	578.74	526.66	
1489806813	SMP	1	577.96	522.90	577.96	522.90	
1489815145	SMP	1	579.04	520.20	579.04	520.20	
1489823447	SMP	1	578.28	517.27	578.28	517.27	
1489831811	SMP	1	577.14	516.97	577.14	516.97	
1489840200	SMP	1	577.31	517.20	577.31	517.20	
1489848607	SMP	1	576.85	517.70	576.85	517.70	
1489856800	SMP	1	576.59	517.49	576.59	517.49	
1489865193	SMP	1	576.70	517.44	576.70	517.44	
1489873603	SMP	1	576.00	517.74	576.00	517.74	
1489881817	SMP	1	576.09	518.33	576.09	518.33	
1489890222	SMP	1	575.01	520.35	575.01	520.35	
1489898600	SMP	1	575.90	521.63	575.90	521.63	
1489906919	SMP	1	575.51	524.81	575.51	524.81	
1489915164	SMP	1	573.70	525.55	573.70	525.55	
1489923601	SMP	1	574.27	526.15	574.27	526.15	
1489931939	SMP	1	722.65	526.10	722.65	526.10	
1489940312	SMP	1	723.39	526.71	723.39	526.71	
1489948608	SMP	1	727.08	525.24	727.08	525.24	
1489956968	SMP	1	729.22	525.19	729.22	525.19	
1489965305	SMP	1	731.22	520.76	731.22	520.76	
1489973709	SMP	1	569.24	521.76	569.24	521.76	
1489981915	SMP	1	733.67	518.22	733.67	518.22	
1489990315	SMP	1	565.99	514.24	565.99	514.24	
1489998708	SMP	1	563.76	511.54	563.76	511.54	
1490006961	SMP	1	565.45	510.89	565.45	510.89	
1490015268	SMP	1	567.04	506.67	567.04	506.67	
1490023708	SMP	1	741.55	522.42	741.55	522.42	
1490032110	SMP	1	747.20	522.13	747.20	522.13	
1490040315	SMP	1	752.50	546.17	752.50	546.17	
1490048724	SMP	1	754.93	535.70	754.93	535.70	
1490057043	SMP	1	759.89	538.12	759.89	538.12	
1490065442	SMP	1	761.02	543.81	761.02	543.81	
1490073659	SMP	1	761.60	546.32	761.60	546.32	
1490082109	SMP	1	761.06	547.82	761.06	547.82	
1490090493	SMP	1	759.68	541.40	759.68	541.40	
1490098852	SMP	1	761.01	540.27	761.01	540.27	
1490107054	SMP	1	761.12	541.63	761.12	541.63	
1490115504	SMP	1	761.24	537.51	761.24	537.51	
1490123817	SMP	1	760.30	536.09	760.30	536.09	
1490132058	SMP	1	750.03	536.25	750.03	536.25	
1490140431	SMP	1	713.12	539.23	713.12	539.23	
1490148849	SMP	1	676.08	481.21	676.08	481.21	
1490157371	SMP	1	665.72	465.35	665.72	465.35	
1490165488	SMP	1	658.56	466.64	658.56	466.64	
1490174219	SMP	1	651.97	470.84	651.97	470.84	
1490182208	SMP	1	654.21	457.81	654.21	457.81	
1490191092	SMP	1	653.60	468.32	653.60	468.32	
1490198851	SMP	1	654.37	457.15	654.37	457.15	
1490207216	SMP	1	672.63	548.88	672.63	548.88	
1490215555	SMP	1	655.25	457.40	655.25	457.40	
1490224036	SMP	1	675.51	558.31	675.51	558.31	
1490232163	SMP	1	550.63	456.77	550.63	456.77	
1490240609	SMP	1	672.54	496.49	672.54	496.49	
1490248947	SMP	1	829.73	459.36	829.73	459.36	
1490257249	SMP	1	909.01	415.40	909.01	415.40	
1490265553	SMP	1	1021.35	321.82	1021.35	321.82	
1490273950	SMP	1	973.58	326.05	973.58	326.05	
1490282348	SMP	1	1027.94	248.89	1027.94	248.89	
1490290547	SMP	1	1021.24	221.95	1021.24	221.95	
1490298974	SMP	1	1040.61	247.35	1040.61	247.35	
1490307255	SMP	1	1032.69	325.52	1032.69	325.52	
1490315694	SMP	1	1038.94	282.41	1038.94	282.41	
1490323962	SMP	1	968.33	201.90	968.33	201.90	
1490332310	SMP	1	1005.94	205.43	1005.94	205.43	
1490340684	SMP	1	1028.10	313.62	1028.10	313.62	
1490349083	SMP	1	1025.55	237.95	1025.55	237.95	
1490357313	SMP	1	1026.95	264.84	1026.95	264.84	
1490365679	SMP	1	1033.44	303.07	1033.44	303.07	
1490374057	SMP	1	1022.17	290.87	1022.17	290.87	
1490382427	SMP	1	1028.00	244.77	1028.00	244.77	
1490390671	SMP	1	1032.23	251.45	1032.23	251.45	
1490399060	SMP	1	1031.82	275.30	1031.82	275.30	
1490407469	SMP	1	1052.40	284.72	1052.40	284.72	
1490415682	SMP	1	1033.84	279.00	1033.84	279.00	
1490424080	SMP	1	1034.71	298.16	1034.71	298.16	
1490432471	SMP	1	1047.00	276.43	1047.00	276.43	
1490440840	SMP	1	1040.36	272.36	1040.36	272.36	
1490449067	SMP	1	1041.56	329.71	1041.56	329.71	
1490457414	SMP	1	1032.10	276.99	1032.10	276.99	
1490465800	SMP	1	1036.19	262.37	1036.19	262.37	
1490474196	SMP	1	1026.01	253.56	1026.01	253.56	
1490482445	SMP	1	1041.00	311.64	1041.00	311.64	
1490490806	SMP	1	1047.00	307.54	1047.00	307.54	
1490499191	SMP	1	1041.31	298.90	1041.31	298.90	
1490507544	SMP	1	1031.64	303.57	1031.64	303.57	
1490515854	SMP	1	1020.77	281.98	1020.77	281.98	
1490524202	SMP	1	1014.62	289.05	1014.62	289.05	
1490532577	SMP	1	1026.14	284.97	1026.14	284.97	
1490540800	SMP	1	1019.95	300.81	1019.95	300.81	
1490549218	SMP	1	1029.85	301.95	1029.85	301.95	
1490557530	SMP	1	1029.01	330.48	1029.01	330.48	
1490565925	SMP	1	1034.28	307.74	1034.28	307.74	
1490574159	SMP	1	1018.83	318.65	1018.83	318.65	
1490582571	SMP	1	1031.65	319.14	1031.65	319.14	
1490590954	SMP	1	1018.83	324.57	1018.83	324.57	
1490599344	SMP	1	1016.64	305.67	1016.64	305.67	
1490607530	SMP	1	1032.11	348.92	1032.11	348.92	
1490615929	SMP	1	1032.88	347.35	1032.88	347.35	
1490624303	SMP	1	1022.80	339.25	1022.80	339.25	
1490632670	SMP	1	1040.11	361.81	1040.11	361.81	
1490640979	SMP	1	1033.31	320.85	1033.31	320.85	
1490649342	SMP	1	1036.12	348.58	1036.12	348.58	
1490657649	SMP	1	991.96	370.02	991.96	370.02	
1490665923	SMP	1	1042.57	342.05	1042.57	342.05	
1490674296	SMP	1	992.84	357.57	992.84	357.57	
1490682714	SMP	1	1043.29	385.07	1043.29	385.07	
1490691012	SMP	1	992.26	356.05	992.26	356.05	
1490699344	SMP	1	988.72	344.98	988.72	344.98	
1490707682	SMP	1	1027.36	364.99	1027.36	364.99	
1490716046	SMP	1	1019.50	358.53	1019.50	358.53	
1490724460	SMP	1	969.77	341.69	969.77	341.69	
1490732655	SMP	1	934.93	366.28	934.93	366.28	
1490741073	SMP	1	973.81	379.07	973.81	379.07	
1490749416	SMP	1	980.22	364.18	980.22	364.18	
1490757828	SMP	1	990.52	354.60	990.52	354.60	
1490766064	SMP	1	1004.64	357.65	1004.64	357.65	
1490774441	SMP	1	1009.18	387.05	1009.18	387.05	
1490782812	SMP	1	991.33	361.17	991.33	361.17	
1490791169	SMP	1	986.78	358.66	986.78	358.66	
1490799435	SMP	1	949.88	381.48	949.88	381.48	
1490807801	SMP	1	956.85	362.72	956.85	362.72	
1490816137	SMP	1	950.50	365.88	950.50	365.88	
1490824447	SMP	1	952.31	363.60	952.31	363.60	
1490832847	SMP	1	959.49	353.28	959.49	353.28	
1490841182	SMP	1	952.40	354.25	952.40	354.25	
1490849580	SMP	1	942.64	369.73	942.64	369.73	
1490857770	SMP	1	947.15	354.71	947.15	354.71	
1490866174	SMP	1	937.23	339.39	937.23	339.39	
1490874538	SMP	1	941.62	322.74	941.62	322.74	
1490882966	SMP	1	941.26	412.93	941.26	412.93	
1490891148	SMP	1	929.02	357.64	929.02	357.64	
1490899587	SMP	1	929.92	324.12	929.92	324.12	
1490907929	SMP	1	935.46	293.02	935.46	293.02	
1490916350	SMP	1	928.37	311.61	928.37	311.61	
1490924574	SMP	1	936.75	363.87	936.75	363.87	
1490932927	SMP	1	927.35	362.48	927.35	362.48	
1490941286	SMP	1	929.78	375.54	929.78	375.54	
1490949553	SMP	1	929.13	386.46	929.13	386.46	
1490957916	SMP	1	921.05	344.34	921.05	344.34	
1490966324	SMP	1	923.92	308.15	923.92	308.15	
1490974697	SMP	1	929.11	325.37	929.11	325.37	
1490982904	SMP	1	927.02	304.53	927.02	304.53	
1490991328	SMP	1	926.43	327.67	926.43	327.67	
1490999709	SMP	1	920.20	317.43	920.20	317.43	
1491008139	SMP	1	922.95	291.78	922.95	291.78	
1491016289	SMP	1	918.19	302.86	918.19	302.86	
1491024697	SMP	1	911.12	337.58	911.12	337.58	
1491033054	SMP	1	921.98	348.10	921.98	348.10	
1491041444	SMP	1	918.25	355.56	918.25	355.56	
1491049711	SMP	1	919.03	363.08	919.03	363.08	
1491058004	SMP	1	909.33	378.76	909.33	378.76	
1491066379	SMP	1	908.56	379.59	908.56	379.59	
1491074829	SMP	1	918.63	383.44	918.63	383.44	
1491083050	SMP	1	923.20	384.34	923.20	384.34	
1491091415	SMP	1	946.15	382.47	946.15	382.47	
1491099834	SMP	1	1021.31	396.20	1021.31	396.20	
1491108130	SMP	1	998.97	374.75	998.97	374.75	
1491116428	SMP	1	980.03	380.77	980.03	380.77	
1491124789	SMP	1	944.27	370.44	944.27	370.44	
1491133136	SMP	1	1003.18	348.56	1003.18	348.56	
1491141416	SMP	1	994.65	348.37	994.65	348.37	
1491149832	SMP	1	997.45	359.26	997.45	359.26	
1491158255	SMP	1	1007.36	360.14	1007.36	360.14	
1491166550	SMP	1	990.63	347.69	990.63	347.69	
1491174818	SMP	1	983.64	340.64	983.64	340.64	
1491183177	SMP	1	997.57	327.36	997.57	327.36	
1491191515	SMP	1	994.31	312.61	994.31	312.61	
1491199953	SMP	1	1003.46	289.80	1003.46	289.80	
1491208243	SMP	1	1002.40	342.31	1002.40	342.31	
1491216536	SMP	1	999.74	327.99	999.74	327.99	
1491224943	SMP	1	1001.21	360.02	1001.21	360.02	
1491233187	SMP	1	1000.32	370.32	1000.32	370.32	
1491241552	SMP	1	998.27	377.62	998.27	377.62	
1491249917	SMP	1	1000.91	365.93	1000.91	365.93	
1491258232	SMP	1	999.18	367.79	999.18	367.79	
1491266586	SMP	1	998.76	371.86	998.76	371.86	
1491274937	SMP	1	997.34	314.96	997.34	314.96	
1491283312	SMP	1	1000.59	317.93	1000.59	317.93	
1491291622	SMP	1	1001.11	360.46	1001.11	360.46	
1491299956	SMP	1	1001.46	374.44	1001.46	374.44	
1491308250	SMP	1	1000.97	364.88	1000.97	364.88	
1491316672	SMP	1	1000.69	353.26	1000.69	353.26	
1491325120	SMP	1	1001.76	369.46	1001.76	369.46	
1491333294	SMP	1	1001.61	320.30	1001.61	320.30	
1491341636	SMP	1	1002.52	342.82	1002.52	342.82	
1491350055	SMP	1	1008.48	346.23	1008.48	346.23	
1491358265	SMP	1	1008.00	359.43	1008.00	359.43	
1491366613	SMP	1	1002.69	321.64	1002.69	321.64	
1491375039	SMP	1	1010.83	360.46	1010.83	360.46	
1491383387	SMP	1	1008.88	350.39	1008.88	350.39	
1491391683	SMP	1	1003.24	344.87	1003.24	344.87	
1491400082	SMP	1	1005.49	341.81	1005.49	341.81	
1491408386	SMP	1	1002.18	362.18	1002.18	362.18	
1491416780	SMP	1	998.71	355.73	998.71	355.73	
1491425088	SMP	1	1001.28	326.08	1001.28	326.08	
1491433413	SMP	1	996.02	373.32	996.02	373.32	
1491441776	SMP	1	990.41	319.62	990.41	319.62	
1491450195	SMP	1	1016.04	357.15	1016.04	357.15	
1491458365	SMP	1	1030.43	334.00	1030.43	334.00	
1491466783	SMP	1	1024.18	350.75	1024.18	350.75	
1491475197	SMP	1	1051.11	383.89	1051.11	383.89	
1491483581	SMP	1	997.98	348.48	997.98	348.48	
1491491791	SMP	1	907.19	391.30	907.19	391.30	
1491500199	SMP	1	923.17	401.92	923.17	401.92	
1491508570	SMP	1	1005.50	403.80	1005.50	403.80	
1491516788	SMP	1	990.92	374.79	990.92	374.79	
1491525179	SMP	1	990.64	348.83	990.64	348.83	
1491533551	SMP	1	1031.10	367.09	1031.10	367.09	
1491541909	SMP	1	975.20	366.09	975.20	366.09	
1491550172	SMP	1	1010.48	392.80	1010.48	392.80	
1491558549	SMP	1	900.78	403.06	900.78	403.06	
1491566949	SMP	1	939.86	356.97	939.86	356.97	
1491575287	SMP	1	976.80	344.84	976.80	344.84	
1491583557	SMP	1	976.51	353.68	976.51	353.68	
1491591918	SMP	1	1007.86	376.95	1007.86	376.95	
1491600349	SMP	1	996.80	371.49	996.80	371.49	
1491608643	SMP	1	984.74	345.02	984.74	345.02	
1491616911	SMP	1	894.67	332.56	894.67	332.56	
1491625282	SMP	1	959.62	351.96	959.62	351.96	
1491633704	SMP	1	990.51	382.46	990.51	382.46	
1491641915	SMP	1	959.97	380.34	959.97	380.34	
1491650317	SMP	1	994.47	393.10	994.47	393.10	
1491658648	SMP	1	993.25	368.22	993.25	368.22	
1491667106	SMP	1	1006.63	411.62	1006.63	411.62	
1491675330	SMP	1	1034.81	427.53	1034.81	427.53	
1491683692	SMP	1	1025.47	458.23	1025.47	458.23	
1491691991	SMP	1	1018.85	511.49	1018.85	511.49	
1491700457	SMP	1	1005.60	532.44	1005.60	532.44	
1491708653	SMP	1	1015.27	538.99	1015.27	538.99	
1491717087	SMP	1	1018.74	548.18	1018.74	548.18	
1491725436	SMP	1	1025.77	546.72	1025.77	546.72	
1491733766	SMP	1	1008.28	546.04	1008.28	546.04	
1491742113	SMP	1	1010.81	540.10	1010.81	540.10	
1491750422	SMP	1	1017.72	542.20	1017.72	542.20	
1491758780	SMP	1	1017.94	544.51	1017.94	544.51	
1491766983	SMP	1	1013.14	543.41	1013.14	543.41	
1491775413	SMP	1	1003.75	533.45	1003.75	533.45	
1491783779	SMP	1	998.43	539.71	998.43	539.71	
1491792171	SMP	1	947.71	536.77	947.71	536.77	
1491800510	SMP	1	920.64	543.01	920.64	543.01	
1491808783	SMP	1	996.66	543.71	996.66	543.71	
1491817213	SMP	1	971.97	518.70	971.97	518.70	
1491825574	SMP	1	988.31	514.19	988.31	514.19	
1491833784	SMP	1	1004.06	505.68	1004.06	505.68	
1491842138	SMP	1	988.72	497.84	988.72	497.84	
1491850565	SMP	1	1002.71	513.09	1002.71	513.09	
1491858890	SMP	1	983.90	505.45	983.90	505.45	
1491867125	SMP	1	1002.17	509.59	1002.17	509.59	
1491875568	SMP	1	986.10	497.38	986.10	497.38	
1491883908	SMP	1	985.89	506.45	985.89	506.45	
1491892277	SMP	1	999.84	507.23	999.84	507.23	
1491900569	SMP	1	1046.74	519.71	1046.74	519.71	
1491908944	SMP	1	1019.42	520.91	1019.42	520.91	
1491917260	SMP	1	1013.33	516.35	1013.33	516.35	
1491925549	SMP	1	1018.43	514.29	1018.43	514.29	
1491934002	SMP	1	997.33	515.96	997.33	515.96	
1491942228	SMP	1	998.40	511.90	998.40	511.90	
1491950657	SMP	1	990.34	511.12	990.34	511.12	
1491958935	SMP	1	982.68	519.19	982.68	519.19	
1491967225	SMP	1	982.31	526.66	982.31	526.66	
1491975672	SMP	1	984.48	536.82	984.48	536.82	
1491984111	SMP	1	962.05	525.32	962.05	525.32	
1491992295	SMP	1	957.24	522.92	957.24	522.92	
1492000663	SMP	1	947.27	519.85	947.27	519.85	
1492009039	SMP	1	1073.14	529.69	1073.14	529.69	
1492017396	SMP	1	1109.94	529.15	1109.94	529.15	
1492025675	SMP	1	1003.14	508.34	1003.14	508.34	
1492034074	SMP	1	1000.87	488.33	1000.87	488.33	
1492042390	SMP	1	1002.63	486.76	1002.63	486.76	
1492050686	SMP	1	1003.47	474.73	1003.47	474.73	
1492059002	SMP	1	999.30	476.79	999.30	476.79	
1492067399	SMP	1	991.71	493.03	991.71	493.03	
1492075799	SMP	1	993.54	493.84	993.54	493.84	
1492084026	SMP	1	1021.20	515.92	1021.20	515.92	
1492092392	SMP	1	1140.81	546.50	1140.81	546.50	
1492100812	SMP	1	1020.45	499.81	1020.45	499.81	
1492109175	SMP	1	1001.87	518.00	1001.87	518.00	
1492117453	SMP	1	994.97	515.56	994.97	515.56	
1492125804	SMP	1	987.60	519.72	987.60	519.72	
1492134133	SMP	1	975.47	520.43	975.47	520.43	
1492142540	SMP	1	979.11	519.81	979.11	519.81	
1492150787	SMP	1	971.58	520.28	971.58	520.28	
1492159149	SMP	1	966.03	523.31	966.03	523.31	
1492167518	SMP	1	990.64	522.45	990.64	522.45	
1492175813	SMP	1	984.79	518.02	984.79	518.02	
1492184151	SMP	1	990.15	518.40	990.15	518.40	
1492192572	SMP	1	977.66	516.46	977.66	516.46	
1492200919	SMP	1	963.69	516.38	963.69	516.38	
1492209153	SMP	1	933.00	517.28	933.00	517.28	
1492217520	SMP	1	932.76	514.41	932.76	514.41	
1492225941	SMP	1	942.62	520.01	942.62	520.01	
1492234277	SMP	1	942.62	522.30	942.62	522.30	
1492242521	SMP	1	938.03	533.82	938.03	533.82	
1492250932	SMP	1	1000.37	531.37	1000.37	531.37	
1492259277	SMP	1	997.14	533.96	997.14	533.96	
